PrjName;RecordNo;AgentId;AgentUserName;PhoneNo;Language;LtCallDt;LtCallWd;LtCallST;CallDurS;CallDurM;LtQuestF;CallCnt;LtCallR;WaveNo;Priority;DialingMode;ResCompleted;IntLevel;ResTimeZone;CallNotes;RestrictionOverride;ResTimeSlot;LtCaseR;CyclePhoneNumber;ManualDialing;LANG;NAME;INT01;N1;N2_1;RegionA;R1;SCREE;T1;Q1;INT10;Q2;Q3_1;Q3_2;Q3_3;Q3_4;Q3_5;Q3_6;Q3_7;Q4;Q5;Q6;Q7M1;Q7M2;Q7M3;Q7M4;Q7M5;Q7M6;Q7M7;Q7M8;Q7M9;Q7M10;Q8M1;Q8M2;Q8M3;Q8M4;Q8M5;Q8M6;Q8M7;Q8M8;Q8M9;Q8M10;RAUS;BYE;VOLL;INT;SQ;F6;PR_CODE;REG;DISTR;SETTL;IMPOR;TEL1;TEL2;TEL3;LSURN;LNAME;TEL4;TEL5;LSURN2;LNAME2;TEL6;TEL7;LSURN3;LNAME3;TEL8;RESPONDENT;TEL9;NOTE;KORR;F7;QN1;QN2;QN3;QN4;QN5;F8;QN6;QN7;QN8;F11;CB
Nazwa Projektu;1615;63;Agent.12;886311856;1;20210730;6;16:05:00;1502;25;462;4;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091704; ; ;69;101; ;321;10;4;7;4;5;9;6;1977;104;104;108;101;104;103;;;;;;;102;105;106;107;;;;;;; ;99;100;CO; ; ;447502; ; ; ; ;751465857; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1626;45;Agent.02;575849639;1;20210812;5;14:39:00;1670;28;462;9;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091708; ; ;73;101; ;36;8;7;1;7;8;4;10;1965;104;104;108;102;101;105;;;;;;;101;103;104;105;;;;;;; ;99;100;CO; ; ;636724; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;leo. sit elit id placerat. odio tortor dis; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1629;51;Agent.05;281269296;1;20210730;6;13:19:00;1775;30;462;2;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091716; ; ;64;101; ;600,01;10;5;2;3;3;9;2;1974;104;102;106;108;101;102;;;;;;;101;102;103;104;105;106;107;108;;; ;99;100;CO; ; ;823603; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;velit, nostra, quam odio sapien, convallis neque mauris Proin; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1633;45;Agent.02;766136134;1;20210806;6;15:37:00;2173;36;462;6;CO;3;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091722; ; ;265;101; ;10;4;10;4;6;8;9;7;1984;104;104;108;105;101;;;;;;;;101;102;103;104;105;106;107;;;; ;99;100;CO; ; ;625680; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;euismod dapibus, tempus Class eleifend nec In himenaeos. eget eget sagittis ipsum vel, vulputate consectetur in leo sed eu e; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1634;61;Agent.11;886543605;1;20210803;3;15:22:00;3466;58;462;5;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091750; ; ;814;101; ;15;6;8;8;8;8;9;9;1997;104;103;108;116;101;105;106;;;;;;;;;;;;;;;; ;99;100;CO; ; ;485919; ; ; ; ;41356262; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;luctus, sagittis. vel In et Phasellus est, orci. ipsum, Fusce lacinia vulputate quam tincidunt lorem. Praesent vitae element; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1638;57;Agent.09;238415850;1;20210803;3;10:57:00;2161;36;462;3;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091759; ; ;62;101; ;118,22;4;3;4;1;1;6;7;1987;104;104;999;;;;;;;;;;101;102;103;105;107;;;;;; ;99;100;CO; ; ;687423; ; ; ; ;897432004; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;eu. commodo neque, pretium condimentum ad Fusce viverra euismod gravida aptent ad leo. Phasellus posuere. quis nibh, Integer;eu. commodo neque, pretium condimentum ad Fusce viverra euismod gravida aptent ad leo. Phasellus posuere. quis nibh,; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1642;57;Agent.09;256137707;1;20210803;3;09:35:00;1503;25;462;2;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091765; ; ;87;101; ;7,01;5;1;7;8;7;10;3;1974;104;103;101;102;;;;;;;;;102;103;104;105;106;;;;;; ;99;100;CO; ; ;965392; ; ; ; ;18082841; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;ultrices, gravida tincidunt. elit felis. Lorem aptent non luctus, consectetur elit per lectus sapien. Lorem nisi. posuere. e; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1649;114;Agent.13;311484453;1;20210805;5;10:03:00;1012;17;462;9;CO;9;0;0;1;0;0; ;0;0;CO;1;0;PL; ;LQ; ; ;32091773; ; ;4;101; ;53;3;10;9;1;7;8;5;1989;104;104;101;105;106;;;;;;;;;;;;;;;;;; ;99;100;CO; ; ;840284; ; ; ; ;881776735; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1651;57;Agent.09;796585943;1;20210730;6;12:46:00;1775;30;462;2;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;LQ; ; ;32091815; ; ;352;101; ;20;10;5;1;8;6;10;3;1998;104;103;111;101;108;;;;;;;;101;102;103;104;105;106;108;;;; ;99;100;CO; ; ;475839; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1653;51;Agent.05;921415259;1;20210730;6;12:45:00;1770;30;462;2;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091838; ; ;84;101; ;38;10;6;9;6;8;7;9;1971;103;104;108;105;102;;;;;;;;103;104;105;106;107;108;;;;; ;99;100;CO; ; ;414093; ; ; ; ;952515431; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1654;55;Agent.07;881392194;1;20210802;2;10:33:00;1802;30;462;2;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091846; ; ;112;101; ;230;4;7;7;6;9;4;8;1968;104;104;104;108;101;115;117;102;105;;;;101;102;103;104;105;106;107;;;; ;99;100;CO; ; ;807915; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;Fusce Vivamus Fusce euismod a in dui lacinia condimentum et sollicitudin eu per pretium Phasellus neque Cras sociosqu dolor; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1655;63;Agent.12;676199588;1;20210730;6;14:22:00;1534;26;462;3;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091854; ; ;65;101; ;10;7;10;7;3;10;9;3;1975;101;104;999;;;;;;;;;;101;102;103;104;106;107;;;;; ;99;100;CO; ; ;457243; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1660;61;Agent.11;747135621;1;20210802;2;11:57:00;1788;30;462;3;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091857; ; ;85;101; ;69;10;4;3;10;4;10;6;1951;104;104;116;115;;;;;;;;;102;103;104;106;107;;;;;; ;99;100;CO; ; ;191440; ; ; ; ;284887416; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;nulla placerat. id inceptos ipsum eget ullamcorper et odio in velit, nisl in Fusce felis, amet, montes, semper tincidunt Viv; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1664;63;Agent.12;12723154;1;20210803;3;15:17:00;1495;25;462;8;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091916; ; ;77;101; ;43;1;3;5;0;4;8;3;1966;104;104;105;101;108;102;;;;;;;;;;;;;;;;; ;99;100;CO; ; ;361788; ; ; ; ; ;673905804; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1665;63;Agent.12;450937187;1;20210730;6;13:10:00;2318;39;462;1;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091956; ; ;201;101; ;200;7;9;2;3;5;6;1;1968;104;104;101;105;;;;;;;;;103;104;105;106;107;;;;;; ;99;100;CO; ; ;984392; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1666;40;Agent.UA;275673292;1;20210803;3;17:52:00;727;12;462;16;CO;14;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32091959; ; ;3;101; ;42;9;3;8;7;3;2;5;1965;104;103;113;;;;;;;;;;102;103;104;107;;;;;;; ;99;100;CO; ; ;286375; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1672;55;Agent.07;597374344;1;20210730;6;14:51:00;1316;22;462;2;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;LQ; ; ;32092021; ; ;334;101; ;300;10;8;1;4;8;10;8;1955;104;104;108;101;102;106;;;;;;;;;;;;;;;;; ;99;100;CO; ; ;223283; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;lorem. at neque, eget Pellentesque consectetur consectetur. erat ac ad consectetur elit. in torquent Class per elit. eu conu; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1674;114;Agent.13;869770286;1;20210805;5;13:55:00;1571;26;462;4;CO;3;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092025; ; ;155;101; ;100;1;6;3;8;1;5;10;1977;104;102;102;101;;;;;;;;;101;102;103;104;105;106;107;108;;; ;99;100;CO; ; ;989213; ; ; ; ;144151367; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1686;61;Agent.11;428509871;1;20210802;2;10:27:00;1542;26;462;2;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092061; ; ;83;101; ;60;8;9;10;2;1;8;6;1985;104;104;108;102;;;;;;;;;;;;;;;;;;; ;99;100;CO; ; ;180533; ; ; ; ;136875141; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;varius aliquet In Cras Donec libero Suspendisse sapien lacinia Cras aliquam. amet, interdum auctor in vitae sem vestibulum c; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1692;114;Agent.13;255726335;1;20210802;2;10:48:00;1402;23;462;2;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092084; ; ;74;101; ;80;5;8;3;8;4;7;8;1966;104;104;108;101;102;105;;;;;;;101;102;103;105;106;107;108;;;; ;99;100;CO; ; ;636748; ; ; ; ;683693351; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1694;61;Agent.11;613886471;1;20210802;2;09:47:00;2182;36;462;2;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092098; ; ;181;101; ;557;9;7;4;4;2;9;9;1993;104;103;108;106;105;101;;;;;;;101;102;104;105;108;;;;;; ;99;100;CO; ; ;313623; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1697;61;Agent.11;867451355;1;20210802;2;11:19:00;2166;36;462;2;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092122; ; ;266;101; ;141;3;8;2;3;1;4;10;1962;104;103;999;;;;;;;;;;102;103;104;105;106;107;108;;;; ;99;100;CO; ; ;217589; ; ; ; ;221155952; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1705;57;Agent.09;533522208;1;20210803;3;16:09:00;1193;20;462;3;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092132; ; ;114;101; ;32;9;2;8;5;6;1;7;1986;104;101;999;;;;;;;;;;103;104;106;107;;;;;;; ;99;100;CO; ; ;193347; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1710;53;Agent.06;121782379;1;20210806;6;13:27:00;1916;32;462;6;CO;4;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092151; ; ;263;101; ;86;4;9;8;2;9;9;9;1964;104;103;101;108;119;105;103;;;;;;101;102;105;106;108;;;;;; ;99;100;CO; ; ;873509; ; ; ; ;374644961; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;quam Fusce Fusce taciti dis scelerisque. Nullam malesuada Phasellus quam ut commodo, orci odio In libero egestas Fusce justo; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1712;51;Agent.05;895725619;1;20210811;4;11:12:00;2084;35;462;4;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092165; ; ;117;101; ;25;9;8;8;5;8;10;4;1985;104;103;108;105;101;;;;;;;;101;102;103;105;107;;;;;; ;99;100;CO; ; ;175728; ; ; ; ;268857267; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1716;57;Agent.09;202177027;1;20210804;4;09:37:00;1550;26;462;4;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092179; ; ;223;101; ;102;10;9;1;3;9;3;9;1991;104;105;113;;;;;;;;;;102;105;106;107;;;;;;; ;99;100;CO; ; ;350832; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;non blandit Sed vestibulum Phasellus litora bibendum orci commodo turpis, suscipit Cras volutpat, volutpat, ad id Cras dictu; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1717;53;Agent.06;243427625;1;20210730;6;14:37:00;1462;24;462;1;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092182; ; ;197;101; ;51;4;3;9;10;6;8;10;1996;104;105;101;103;;;;;;;;;103;104;106;107;;;;;;; ;99;100;CO; ; ;587610; ; ; ; ; ;960746231; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1718;114;Agent.13;723588280;1;20210812;5;14:36:00;1737;29;462;12;CO;5;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092225; ; ;52;101; ;25;10;2;8;6;9;9;10;1984;104;103;999;;;;;;;;;;103;104;105;107;;;;;;; ;99;100;CO; ; ;118597; ; ; ; ;251703529; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;sed in. blandit montes, dis per Cras sed Cras ornare In in orci nostra, elit, sed gravida a Phasellus ex felis. sollicitudin;sed in. blandit montes, dis per Cras sed Cras ornare In in orci nostra, elit, sed gravida a Phasellus ex felis. sollic;sed in. blandit montes, dis per Cras sed Cras ornare In in orci nostra, elit, sed gravida a Phasellus ex felis. sollic; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1719;57;Agent.09;819621092;1;20210805;5;10:55:00;2526;42;462;3;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092233; ; ;317;101; ;500;9;7;3;3;4;2;7;1999;104;105;999;;;;;;;;;;102;103;104;106;107;;;;;; ;99;100;CO; ; ;903904; ; ; ; ;261136517; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;Donec condimentum Nullam felis. vel Cras nisl eget condimentum orci. convallis tempus vestibulum ipsum tempus sem turpis, ve; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1724;47;Agent.03;535951525;1;20210803;3;17:54:00;1677;28;462;3;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092237; ; ;32;101; ;460,1;7;10;5;6;10;10;8;1994;104;104;999;;;;;;;;;;103;;;;;;;;;; ;99;100;CO; ; ;645689; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;Cras sapien. elit, Fusce Lorem dolor sollicitudin malesuada Suspendisse diam venenatis tincidunt. eu luctus, elementum Cras;Cras sapien. elit, Fusce Lorem dolor sollicitudin malesuada Suspendisse diam venenatis tincidunt. eu luctus, elementum;Cras sapien. elit, Fusce Lorem dolor sollicitudin malesuada Suspendisse diam venenatis tincidunt. eu luctus, elementum; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1725;57;Agent.09;413213587;1;20210804;4;13:49:00;1754;29;462;3;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092240; ; ;315;101; ;310;6;5;6;4;9;7;6;1981;104;103;999;;;;;;;;;;101;102;103;104;105;106;108;;;; ;99;100;CO; ; ;248530; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;dictum eget fringilla quis orci In lacinia condimentum libero sodales amet, vel laoreet sociosqu tincidunt non in Pellentesq; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1729;51;Agent.05;425410047;1;20210803;3;12:28:00;903;15;462;6;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092245; ; ;45;101; ;450;8;6;7;6;7;9;6;1997;104;105;108;101;;;;;;;;;103;104;105;106;107;108;;;;; ;99;100;CO; ; ;208245; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1733;57;Agent.09;863884628;1;20210809;2;14:28:00;1268;21;462;5;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092252; ; ;57;101; ;50;9;4;3;6;1;2;3;1981;104;105;114;108;;;;;;;;;102;103;104;107;108;;;;;; ;99;100;CO; ; ;871662; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;Pellentesque suscipit eget, dolor felis, litora nisi. et euismod et vestibulum sollicitudin enim vulputate eleifend commodo;Pellentesque suscipit eget, dolor felis, litora nisi. et euismod et vestibulum sollicitudin enim vulputate eleifend co; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1734;51;Agent.05;382856033;1;20210802;2;14:54:00;2398;40;462;7;CO;4;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092257; ; ;53;101; ;409;10;6;8;7;6;9;7;1996;104;102;999;;;;;;;;;;102;103;105;106;;;;;;; ;99;100;CO; ; ;681099; ; ; ; ;351330335; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;Cras sem Cras In vel consectetur aliquam. tortor ad ipsum tortor pretium turpis, Class Lorem ornare Vivamus in consectetur s; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1739;57;Agent.09;728401061;1;20210811;4;10:39:00;2002;33;462;8;W0;5;0;0;1;0;0; ;0;0;W0;1;0;PL; ;JA; ; ;32092268; ; ;28;101; ;65,5;1;6;0;0;7;9;4;1994;104;102;112;105;108;102;;;;;;;101;103;104;106;107;;;;;; ;99;100;CO; ; ;489907; ; ; ; ;632114426; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;interdum at dapibus ultrices, mauris sem Fusce elementum, Lorem Cras tempus egestas nec est. sed Mauris neque nascetur quam;interdum at dapibus ultrices, mauris sem Fusce elementum, Lorem Cras tempus egestas nec est. sed Mauris neque nascetur; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1740;57;Agent.09;144369765;1;20210803;3;15:23:00;1866;31;462;4;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092271; ; ;102;101; ;163;10;6;1;1;4;3;7;1980;104;102;108;101;118;102;105;;;;;;;;;;;;;;;; ;99;100;CO; ; ;709859; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;amet, nisl sem consectetur lectus nibh et non in. id Etiam In erat ipsum felis. amet, commodo elit. sed nec sapien elit;amet, nisl sem consectetur lectus nibh et non in. id Etiam In erat ipsum felis. amet, commodo elit. sed nec sapien eli; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1746;57;Agent.09;808341412;1;20210804;4;18:05:00;0;0;462;6;CO;4;0;0;1;0;0; ;0;0; ;1;0;PL; ;LQ; ; ;32092275; ; ;152;101; ;136;9;3;9;10;4;7;2;1986;104;104;101;108;102;;;;;;;;101;102;104;105;106;108;;;;; ;99;100;CO; ; ;353456; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;orci. tortor aliquet in vitae luctus. In aptent id vel, in tellus vel Fusce massa. neque, id vestibulum nec orci gravida in;orci. tortor aliquet in vitae luctus. In aptent id vel, in tellus vel Fusce massa. neque, id vestibulum nec orci gravi; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1749;57;Agent.09;815562674;1;20210803;3;17:38:00;1459;24;462;5;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;LQ; ; ;32092294; ; ;75;101; ;1200;9;4;8;4;2;10;2;1986;104;103;999;;;;;;;;;;101;102;103;104;105;106;107;108;;; ;99;100;CO; ; ;617540; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;eget erat Fusce magnis ornare sed sed adipiscing Donec est. lectus sociosqu posuere. placerat. ipsum pretium sapien turpis l;eget erat Fusce magnis ornare sed sed adipiscing Donec est. lectus; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1752;47;Agent.03;69787424;1;20210730;6;15:32:00;1322;22;462;3;CO;3;0;0;1;0;0; ;0;0;CO;1;0;PL; ;LQ; ; ;32092303; ; ;93;101; ;800;10;9;6;5;6;7;5;1982;104;103;101;108;111;106;;;;;;;;;;;;;;;;; ;99;100;CO; ; ;128666; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1754;61;Agent.11;654558974;1;20210810;3;15:04:00;1804;30;462;14;CO;5;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092307; ; ;34;101; ;100;10;1;7;10;4;9;6;1985;104;105;999;;;;;;;;;;102;103;104;106;107;108;;;;; ;99;100;CO; ; ;418301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1763;45;Agent.02;170160752;1;20210802;2;10:58:00;1646;27;462;2;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092309; ; ;89;101; ;300;5;9;4;1;8;4;9;1990;104;105;115;;;;;;;;;;101;102;103;104;105;106;107;108;;; ;99;100;CO; ; ;787955; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1767;45;Agent.02;917518015;1;20210804;4;17:06:00;1493;25;462;3;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092312; ; ;89;101; ;146;9;3;7;8;6;9;8;1986;104;105;108;101;102;106;;;;;;;104;105;;;;;;;;; ;99;100;CO; ; ;627156; ; ; ; ;722916166; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1771;61;Agent.11;69314655;1;20210731;7;13:06:00;1630;27;462;2;CO;1;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092323; ; ;68;101; ;100;4;1;1;7;2;8;9;1981;104;103;102;101;;;;;;;;;103;104;105;106;107;108;;;;; ;99;100;CO; ; ;775633; ; ; ; ;338214585; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;est. posuere. lectus, nostra, porta dis et condimentum. tortor; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1777;61;Agent.11;876614774;1;20210802;2;12:49:00;1341;22;462;2;CO;2;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092336; ; ;75;101; ;360;10;10;3;6;5;9;6;1988;104;102;108;102;;;;;;;;;101;103;104;105;106;107;;;;; ;99;100;CO; ; ;279172; ; ; ; ;869792722; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Nazwa Projektu;1783;61;Agent.11;814674651;1;20210810;3;15:45:00;1882;31;462;11;CO;6;0;0;1;0;0; ;0;0;CO;1;0;PL; ;LQ; ; ;32092338; ; ;158;101; ;21,5;6;10;1;0;8;5;1;1977;104;102;108;101;102;105;;;;;;;103;104;106;107;;;;;;; ;99;100;CO; ; ;171489; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;penatibus eu sagittis. vulputate, ipsum ac aliquet ex magnis est odio tortor ullamcorper ad est, porta adipiscing ullamcorpe; ; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1792;61;Agent.11;718267168;1;20210810;3;11:59:00;1846;31;462;9;CO;6;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092344; ; ;92;101; ;300;7;7;10;7;10;10;8;1997;102;105;108;106;105;101;;;;;;;102;103;104;107;;;;;;; ;99;100;CO; ; ;232192; ; ; ; ;935767962; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;sit lobortis. sagittis. Phasellus montes, dis Lorem Fusce eleifend lacinia. diam pellentesque Integer erat fringilla malesua;sit lobortis. sagittis. Phasellus montes, dis Lorem Fusce eleifend lacinia. diam pellentesque Integer erat fringilla m; ; ; ; ; ; ; ; ;2,02E+11
Nazwa Projektu;1799;61;Agent.11;845496343;1;20210805;5;12:12:00;1784;30;462;4;CO;4;0;0;1;0;0; ;0;0;CO;1;0;PL; ;JA; ; ;32092355; ; ;156;101; ;5;8;10;1;7;10;3;3;1979;104;104;999;;;;;;;;;;101;102;104;105;106;108;;;;; ;99;100;CO; ; ;463798; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
